trainer_code,season,date,venue,race_index,horse_name,place,total_starters,track,course,distance_m,going,draw,rating,win_odds,jockey,gear,horse_weight_lbs,actual_wt_lbs,top1,top2,top3
SCS,Current,08/04/2026,跑馬地,592,星願無限,5,12,草地,C+3,1200,好,5,67,15,巫顯東,TT,1030,124,精彩駿將,富國兄弟,晶晶日上
SCS,Current,08/04/2026,跑馬地,591,浪漫鬥士,6,12,草地,C+3,1650,好,5,64,25,梁家俊,TT,1000,121,銀亮奔騰,滿心星,紫辰之星
SCS,Current,08/04/2026,跑馬地,591,凱明神駒,11,12,草地,C+3,1650,好,11,60,56,希威森,B/TT,1021,116,銀亮奔騰,滿心星,紫辰之星
SCS,Current,08/04/2026,跑馬地,590,閃電星福,9,12,草地,C+3,1200,好,6,47,30,金誠剛,H/TT,1115,122,富心星,電玩精英,跨境駿馬
SCS,Current,08/04/2026,跑馬地,589,莊家班,11,12,草地,C+3,1200,好,12,57,51,布文,B/TT,1053,132,你知我得,朗日自強,三強
SCS,Current,08/04/2026,跑馬地,587,喜樂之星,10,12,草地,C+3,1000,好,3,48,45,巫顯東,TT,1158,121,財將,美麗登場,巴閉王
SCS,Current,08/04/2026,跑馬地,586,上浦福旺,1,12,草地,C+3,1650,好,6,48,10,鍾易禮,CP/TT,1045,123,上浦福旺,隨緣得勝,耀昌勝世
SCS,Current,08/04/2026,跑馬地,585,喆喆友福,12,12,草地,C+3,1200,好,10,33,4.7,潘頓,B/TT,1080,125,有情有義,千杯,輕鬆大少
SCS,Current,01/04/2026,沙田,573,浪漫戰神,4,14,全天候,,1650,好,13,70,8.4,田泰安,XB/TT,1075,120,將睿,精英雄心,安泰
SCS,Current,01/04/2026,沙田,572,熾烈神駒,4,10,全天候,,1200,好,1,72,3.3,周俊樂,B/TT,1275,121,樂勝天下,錶之極光,友愛心得
SCS,Current,01/04/2026,沙田,571,狼來了,6,12,全天候,,1200,好,4,59,5.2,潘頓,B-/XB/TT,1106,134,八駿福昇,勇者無敵,天天耍樂
SCS,Current,01/04/2026,沙田,570,怡昌精神,10,12,全天候,,1200,好,10,42,22,希威森,XB-/B/TT,1250,117,贏得自然,起舞奜奜,飛輪霸
SCS,Current,01/04/2026,沙田,569,有派頭,3,14,全天候,,1800,好,5,52,8.5,布文,B/TT,1175,128,開心宇宙,精明選擇,有派頭
SCS,Current,01/04/2026,沙田,567,領創動力,11,14,全天候,,1650,好,11,41,6.2,田泰安,B/TT,1208,117,風繼續吹,奮鬥心,火神神樂
SCS,Current,01/04/2026,沙田,565,太行美景,8,12,全天候,,1200,好,6,28,17,黃智弘,H2/TT,1128,121,爆熱,銀亮濠俠,魅力星
SCS,Current,29/03/2026,沙田,563,贏完又贏,11,13,草地,A+3,1200,好/快,13,67,217,楊明綸,TT1,1105,124,扶搖勢勁,增強,開心指數
SCS,Current,29/03/2026,沙田,561,浪漫鬥士,9,11,草地,A+3,1400,好/快,7,66,31,艾兆禮,TT,999,123,極上紗瓏,開心三寶,新力好
SCS,Current,29/03/2026,沙田,555,嘉嘉友福,6,14,草地,A+3,1400,好/快,1,44,8.9,艾道拿,CP/XB/TT,1068,121,盛勢威楓,龍傲綾羅,文武全能
SCS,Current,25/03/2026,跑馬地,553,好節拍,1,12,草地,B,1200,好,10,68,12,周俊樂,CP/TT,1181,123,好節拍,粵港資駒,福星小子
SCS,Current,25/03/2026,跑馬地,552,凌登,1,12,草地,B,1650,好,12,67,5.9,周俊樂,TT,1149,122,凌登,瑪瑙,一起美麗
SCS,Current,25/03/2026,跑馬地,551,至合拍,9,12,草地,B,1200,好,9,54,14,布文,TT,1057,129,踏雪尋梅,星辰千帥,天下寵兒
