trainer_code,season,date,venue,race_index,horse_name,place,total_starters,track,course,distance_m,going,draw,rating,win_odds,jockey,gear,horse_weight_lbs,actual_wt_lbs,top1,top2,top3
SWY,Current,06/04/2026,沙田,579,智勝策略,10,12,草地,B+2,1000,好,7,64,106,田泰安,SR1/TT1,1073,121,會長之寶,好評如潮,幸運糖
SWY,Current,06/04/2026,沙田,578,新力驕,9,14,草地,B+2,1200,好,12,45,59,班德禮,CP1/TT,1158,121,千杯不醉,同喜,利高八斗
SWY,Current,06/04/2026,沙田,575,果然僥倖,2,14,草地,B+2,1200,好,8,40,11,班德禮,B/H/TT,1084,135,紅旺繽紛,果然僥倖,機械騎士
SWY,Current,06/04/2026,沙田,574,鸚姿威鵡,14,14,草地,B+2,1000,好,6,52,137,巫顯東,H1/P1/TT1,1045,125,飛來霸,閃電小子,極速神影
SWY,Current,01/04/2026,沙田,571,賢知友您,10,12,全天候,,1200,好,12,52,10,奧爾民,XB/P1/TT,1184,127,八駿福昇,勇者無敵,天天耍樂
SWY,Current,01/04/2026,沙田,569,風起雲湧,4,14,全天候,,1800,好,8,41,4.7,田泰安,V/TT,1161,117,開心宇宙,精明選擇,有派頭
SWY,Current,01/04/2026,沙田,568,智勝勳章,12,12,全天候,,1200,好,5,56,176,巫顯東,B/TT,1225,129,偵探傳奇,伶俐驫駒,常嚐發財
SWY,Current,01/04/2026,沙田,567,火神神樂,3,14,全天候,,1650,好,9,50,51,蔡明紹,BO,1096,126,風繼續吹,奮鬥心,火神神樂
SWY,Current,01/04/2026,沙田,566,上市魅力,5,14,全天候,,1650,好,12,26,13,田泰安,PC/TT,1140,121,光輝歲月,大利好運,朗日雪峰
SWY,Current,29/03/2026,沙田,564,膨才,8,14,草地,A+3,1600,好/快,4,78,22,奧爾民,CP,1100,135,黃金騎士,安都,中國心
SWY,Current,29/03/2026,沙田,563,臻至辰,7,13,草地,A+3,1200,好/快,3,68,20,奧爾民,B1/TT,1073,125,扶搖勢勁,增強,開心指數
SWY,Current,29/03/2026,沙田,561,新力好,3,11,草地,A+3,1400,好/快,2,64,31,班德禮,TT,1173,121,極上紗瓏,開心三寶,新力好
SWY,Current,29/03/2026,沙田,560,笑盈喜,10,14,草地,A+3,1200,好/快,8,57,21,奧爾民,,1110,135,天天更好,銳目,烈焰光芒
SWY,Current,29/03/2026,沙田,559,綫路萬里,3,14,草地,A+3,1400,好/快,10,56,4.8,潘頓,PC/TT,1097,132,勁勇皇駒,馬上盈,綫路萬里
SWY,Current,29/03/2026,沙田,558,電子騰飛,11,14,草地,A+3,1000,好/快,6,52,93,艾兆禮,TT1,1020,127,大愛無疆,日出東方,佐治傳奇
SWY,Current,29/03/2026,沙田,554,常常感恩,7,14,草地,A+3,1400,好/快,4,32,9.9,奧爾民,V/TT,1110,127,部族高手,金鑽精靈,飛躍凱旋
SWY,Previous,16/07/2025,跑馬地,840,雷神太保,7,11,草地,B,1200,好/快,9,57,7.6,潘頓,E/TT,1056,132,仁仁有餘,紅錢到,東來欣賞
SWY,Previous,16/07/2025,跑馬地,839,精明勇駿,12,12,草地,B,1200,好/快,6,38,13,黃智弘,V/TT,1125,128,伶俐驫駒,快樂奇兵,花好月盈
SWY,Previous,13/07/2025,沙田,838,勇冠群英,2,14,草地,A,1400,好/快,10,60,22,巴度,B/TT,1052,117,美麗星晨,勇冠群英,泰泰精神
SWY,Previous,13/07/2025,沙田,833,始終如一,10,14,草地,A,1400,好/快,9,49,22,蔡明紹,CP/TT,1103,125,精算激流,做好自己,銳一
SWY,Previous,13/07/2025,沙田,832,整蠱專家,12,14,草地,A,1600,好/快,2,50,84,湯普新,B,1166,125,開心宇宙,準輝煌,加州星皓
SWY,Previous,13/07/2025,沙田,831,十二神將,1,14,草地,A,1400,好/快,5,59,8,蔡明紹,TT,1115,134,十二神將,葳莉非凡,豐辰
SWY,Previous,13/07/2025,沙田,830,拍馬難追,14,14,草地,A,1200,好/快,9,55,18,鍾易禮,B,1129,130,亨驥,藍爵爺,佳運發
SWY,Previous,13/07/2025,沙田,828,熊噹噹,3,14,草地,A,1400,好/快,4,38,26,賀銘年,V/TT,1254,133,巧眼光,凱旋幸運,熊噹噹
SWY,Previous,09/07/2025,跑馬地,823,多利神駒,12,12,草地,A,1650,好/快,11,53,29,班德禮,TT,1035,128,赤馬雄風,勁進駒,川河首駒
SWY,Previous,09/07/2025,跑馬地,822,富存寶馬,12,12,草地,A,1000,好/快,5,41,14,董明朗,TT,988,119,幸運二十,天火同人,瑤瑤日上
SWY,Previous,09/07/2025,跑馬地,821,東昇鉞,8,12,草地,A,1200,好/快,12,40,196,湯普新,,1082,115,維港激流,智勝攻略,獵寶勤
SWY,Previous,09/07/2025,跑馬地,820,馬特峰,10,12,草地,A,1650,好/快,8,39,21,董明朗,TT,1055,134,新幹線,領創動力,魔法速遞
SWY,Previous,05/07/2025,沙田,813,多彩多姿,2,14,草地,C+3,1400,好/快,11,45,4.7,潘頓,,1172,120,安都,多彩多姿,博愛先鋒
SWY,Previous,05/07/2025,沙田,811,勝得福,8,14,草地,C+3,1600,好/快,14,40,10,奧爾民,CP/TT,1200,135,佳福駒,駿彩飛馳,無極勇將
SWY,Previous,05/07/2025,沙田,809,太陽昇,12,12,全天候,,1200,好,9,32,47,蔡明紹,H/P/TT,1087,126,五福星,東方寶寶,旋風飛颺
SWY,Previous,01/07/2025,沙田,807,金勝名駒,8,14,草地,C,1600,好,13,78,15,奧爾民,TT,1056,135,元朗精英,昭易搵,本領輝煌
SWY,Previous,01/07/2025,沙田,806,巴基之勝,1,12,草地,C,1200,好,1,69,6.6,奧爾民,CP-/B1/TT,1201,127,巴基之勝,魅力寶駒,超霸勝
SWY,Previous,01/07/2025,沙田,804,新力好,13,13,草地,C,1000,好,1,68,11,艾兆禮,TT,1167,123,英雄豪傑,展雄威,會長之寶
SWY,Previous,01/07/2025,沙田,803,心裡有數,11,14,草地,C,1400,好,7,54,22,田泰安,,1081,129,百勝威龍,美麗邂逅,一定掂
SWY,Previous,01/07/2025,沙田,801,戰騎飛,7,12,草地,C,1200,好,4,49,59,湯普新,,1046,124,手到齊來,加州本事,喜勝駿駒
SWY,Previous,01/07/2025,沙田,800,帥炸,5,14,草地,C,1400,好,6,46,8.3,蔡明紹,B/TT,1062,121,泰泰精神,中國心,銀騰
SWY,Previous,01/07/2025,沙田,799,極炸,13,14,草地,C,1000,好,10,52,55,董明朗,TT1,1040,132,銀河勇士,金滙千帥,官金騏
SWY,Previous,01/07/2025,沙田,798,上市魅力,7,14,草地,C,1800,好,4,34,7.5,艾兆禮,P/TT,1117,129,金德義,同寶寶,凱旋七福
SWY,Previous,28/06/2025,沙田,797,喜尊龍,11,14,草地,B,1400,好,14,72,3.3,潘頓,TT,1116,130,自力更生,美麗星晨,一起美麗
SWY,Previous,28/06/2025,沙田,795,鋁神,8,13,草地,B,1400,好,9,52,8.4,奧爾民,TT,1101,127,同心同樂,一生好彩,糖不甩
SWY,Previous,28/06/2025,沙田,793,大回報,11,13,全天候,,1650,濕慢,11,58,148,湯普新,TT,1069,133,川河型駒,風繼續吹,閃耀威龍
SWY,Previous,28/06/2025,沙田,792,拍馬難追,4,14,草地,B,1200,好,11,57,15,董明朗,B,1133,132,幸運多彩,魅力知福,實力派
SWY,Previous,28/06/2025,沙田,791,風起雲湧,10,12,草地,B,2000,好,4,46,7.7,艾兆禮,TT,1169,123,三江飛輪,管之友,步風雷
SWY,Previous,28/06/2025,沙田,790,新力超升,6,14,草地,B,1200,好,2,51,25,田泰安,,1106,126,合夥飛馳,嫡愛好,金創福威
SWY,Previous,28/06/2025,沙田,787,綫路萬里,2,14,草地,B,1400,好,3,37,2,潘頓,PC/TT,1091,132,冠寶駒,綫路萬里,添喜運
SWY,Previous,25/06/2025,跑馬地,781,南莊堡,12,12,草地,C,1650,好/快,7,54,45,奧爾民,CP1/TT,1109,129,奔妙星,康昌之星,華美之威
SWY,Previous,25/06/2025,跑馬地,780,雷神太保,4,12,草地,C,1200,好/快,8,57,9.7,布文,E/TT,1062,132,縱橫天下,中環精英,紅錢到
SWY,Previous,25/06/2025,跑馬地,778,宏才,7,12,草地,C,1200,好/快,11,33,36,蔡明紹,TT,1089,128,木火龍駒,快樂奇兵,城中勇士
SWY,Previous,22/06/2025,沙田,773,新力驕,9,13,草地,A,1400,好,9,46,12,艾兆禮,TT,1169,120,時尚歡欣,豐辰,做好自己
SWY,Previous,22/06/2025,沙田,768,皇金風速,1,14,草地,A,2000,好,3,28,5,希威森,,1036,121,皇金風速,步風雷,香港精神
SWY,Previous,22/06/2025,沙田,768,黃金見聞,14,14,草地,A,2000,好,8,32,70,董明朗,B/TT,1032,125,皇金風速,步風雷,香港精神
SWY,Previous,22/06/2025,沙田,767,駿馬之曲,1,14,草地,A,1000,好,13,52,1.9,潘頓,TT1,1122,129,駿馬之曲,銀河勇士,嘉應勇士
SWY,Previous,14/06/2025,沙田,766,勇冠群英,3,13,草地,C+3,1400,好,1,60,10,楊明綸,B/TT,1064,115,錶之星河,樂勝天下,勇冠群英
SWY,Previous,14/06/2025,沙田,765,假面騎士,9,12,全天候,,1200,濕快,4,73,12,黃寶妮,B/TT,1121,118,智跑得,晶晶日上,包裝伯樂
SWY,Previous,14/06/2025,沙田,761,整蠱專家,13,14,草地,C+3,1800,好,11,52,31,希威森,H-/XB-/B1,1173,127,竣誠駒,青春力量,蜜蜜送
SWY,Previous,14/06/2025,沙田,760,十二神將,3,14,草地,C+3,1400,好,12,58,16,蔡明紹,TT,1108,133,真僥倖,祥龍駒,十二神將
SWY,Previous,14/06/2025,沙田,759,火神神樂,1,12,全天候,,1200,濕快,2,40,8,蔡明紹,BO,1120,115,火神神樂,怡昌奇兵,川河型駒
SWY,Previous,14/06/2025,沙田,758,爵登,4,12,草地,C+3,1200,好,7,56,13,布文,CP,1142,131,友瑩亮,飛輪霸,彩虹七色
SWY,Previous,14/06/2025,沙田,757,勝得福,2,14,草地,C+3,1600,好,4,40,3.9,奧爾民,CP/TT,1196,135,美麗多盈,勝得福,無極勇將
SWY,Previous,11/06/2025,跑馬地,752,康樂高球,1,9,草地,B,1650,好/快,4,89,2.8,班德禮,TT,1135,127,康樂高球,遙遙領先,太陽勇士
SWY,Previous,11/06/2025,跑馬地,750,心裡有數,6,12,草地,B,1200,好/快,3,56,11,田泰安,,1085,135,喜勝駿駒,維港激流,駿馬之星
SWY,Previous,11/06/2025,跑馬地,749,多利神駒,3,11,草地,B,1650,好/快,1,54,11,班德禮,TT,1044,132,君智盛,博愛先鋒,多利神駒
SWY,Previous,11/06/2025,跑馬地,748,競駿奔騰,10,12,草地,B,1000,好/快,6,52,20,班德禮,TT,1030,127,燭光晚餐,瑤瑤日上,快樂寶寶
