trainer_code,season,date,venue,race_index,horse_name,place,total_starters,track,course,distance_m,going,draw,rating,win_odds,jockey,gear,horse_weight_lbs,actual_wt_lbs,top1,top2,top3
NM,Current,15/04/2026,跑馬地,609,蓮冠皇,9,11,草地,A,1650,好,4,68,24,奧爾民,CP,1023,124,一起美麗,做好自己,知道穩勝
NM,Current,15/04/2026,跑馬地,606,星之願,11,12,草地,A,1650,好,4,34,19,希威森,H,1019,131,富裕君子,東方寶寶,小皇爺
NM,Current,12/04/2026,沙田,604,翠紅,1,12,草地,C,1200,好,3,92,13,艾兆禮,B,1083,127,翠紅,扶搖勢勁,競駿輝煌
NM,Current,12/04/2026,沙田,603,量子力奇,9,11,草地,C,1200,好,6,66,2.4,潘頓,,1265,122,煌上,興馳千里,競駿皇者
NM,Current,12/04/2026,沙田,601,高高至高,9,12,草地,C,1600,好,10,63,24,金誠剛,B/TT,1123,121,活力拍檔,英駿飛駒,魅力知耀
NM,Current,12/04/2026,沙田,600,源好運,5,14,草地,C,1400,好,14,50,11,艾兆禮,,1158,125,豐功偉績,哥倫布,自動自覺
NM,Current,12/04/2026,沙田,595,駟跑得,8,14,草地,C,1400,好,9,39,17,霍宏聲,B-/TT,1176,134,劍無情,怡昌奇兵,順善寶
NM,Current,08/04/2026,跑馬地,592,電源之駒,6,12,草地,C+3,1200,好,3,67,8.1,奧爾民,,1069,126,精彩駿將,富國兄弟,晶晶日上
NM,Current,08/04/2026,跑馬地,591,勁好運,9,12,草地,C+3,1650,好,4,65,29,田泰安,CP,1068,120,銀亮奔騰,滿心星,紫辰之星
NM,Current,08/04/2026,跑馬地,590,智勝攻略,6,12,草地,C+3,1200,好,5,54,43,巴度,B,1094,129,富心星,電玩精英,跨境駿馬
NM,Current,08/04/2026,跑馬地,589,有你有我,5,12,草地,C+3,1200,好,9,45,33,希威森,H/P/TT,979,120,你知我得,朗日自強,三強
NM,Current,08/04/2026,跑馬地,588,明亮光輝,6,12,草地,C+3,1650,好,1,44,8.3,金誠剛,CP/TT,1112,120,喜馬,勁進駒,榮利雙收
NM,Current,08/04/2026,跑馬地,586,康昌之星,4,12,草地,C+3,1650,好,9,54,13,艾兆禮,B/TT,1120,131,上浦福旺,隨緣得勝,耀昌勝世
NM,Current,06/04/2026,沙田,584,友瑩光,1,11,草地,B+2,2000,好,11,74,7.5,潘頓,CP/TT,1066,129,友瑩光,奔放,安帝
NM,Current,06/04/2026,沙田,583,新意馬,9,10,草地,B+2,1400,好,7,91,94,金誠剛,TT,1135,129,綠族無限,時時歡聲,韋金主
NM,Current,06/04/2026,沙田,582,祝願,2,14,草地,B+2,1600,好,4,118,3.1,布文,XB,1008,123,金鑽貴人,祝願,遨遊氣泡
NM,Current,06/04/2026,沙田,578,千杯不醉,1,14,草地,B+2,1200,好,8,58,15,希威森,,1029,134,千杯不醉,同喜,利高八斗
NM,Current,06/04/2026,沙田,577,風捲殘雲,8,14,草地,B+2,1400,好,9,52,145,梁家俊,H1/TT1,1050,127,文明福星,機械之星,明亮天下
NM,Current,06/04/2026,沙田,577,幸運奇兵,,,草地,B+2,1400,好,8,60,1.7,霍宏聲,,1049,135,文明福星,機械之星,明亮天下
NM,Current,06/04/2026,沙田,574,枕頭之星,5,14,草地,B+2,1000,好,1,47,57,霍宏聲,B,1140,122,飛來霸,閃電小子,極速神影
NM,Current,01/04/2026,沙田,573,精英雄心,2,14,全天候,,1650,好,5,83,4.6,潘頓,XB/B2,1233,133,將睿,精英雄心,安泰
NM,Current,01/04/2026,沙田,571,大番薯,9,12,全天候,,1200,好,3,59,10,霍宏聲,TT,1078,134,八駿福昇,勇者無敵,天天耍樂
NM,Current,01/04/2026,沙田,570,祥勝力駒,6,12,全天候,,1200,好,7,50,7.8,霍宏聲,B2,1120,125,贏得自然,起舞奜奜,飛輪霸
