trainer_code,season,date,venue,race_index,horse_name,place,total_starters,track,course,distance_m,going,draw,rating,win_odds,jockey,gear,horse_weight_lbs,actual_wt_lbs,top1,top2,top3
SJJ,Previous,28/06/2025,沙田,792,魅力知福,2,14,草地,B,1200,好,2,47,6.1,艾道拿,TT1,1133,122,幸運多彩,魅力知福,實力派
SJJ,Previous,28/06/2025,沙田,791,幸運同行,9,12,草地,B,2000,好,10,48,22,楊明綸,B,997,125,三江飛輪,管之友,步風雷
SJJ,Previous,28/06/2025,沙田,790,嫡愛好,2,14,草地,B,1200,好,12,48,21,艾兆禮,TT,1076,123,合夥飛馳,嫡愛好,金創福威
SJJ,Previous,28/06/2025,沙田,788,巧眼光,3,14,草地,B,1200,好,13,40,11,艾道拿,TT,1306,133,勝多多,伶俐驫駒,巧眼光
SJJ,Previous,25/06/2025,跑馬地,785,有財有勢,10,12,草地,C,1650,好/快,10,73,17,奧爾民,B,1097,132,暴風之子,浪漫老撾,香港神駒
SJJ,Previous,25/06/2025,跑馬地,783,福星小子,4,12,草地,C,1200,好/快,3,52,29,湯普新,,1004,127,快搏,星之願,可靠大師
SJJ,Previous,25/06/2025,跑馬地,782,金匯昇昇,8,12,草地,C,1000,好/快,7,61,37,賀銘年,B/TT,1003,117,八駿巨昇,年少多好,富心星
SJJ,Previous,25/06/2025,跑馬地,781,獵寶勤,7,12,草地,C,1650,好/快,11,49,28,賀銘年,B,1026,124,奔妙星,康昌之星,華美之威
SJJ,Previous,22/06/2025,沙田,777,綠野飛馳,2,14,草地,A,1400,好,4,66,1.6,艾道拿,TT,1102,124,非凡豪傑,綠野飛馳,一定超
SJJ,Previous,22/06/2025,沙田,776,鐵金剛,3,14,草地,A,1600,好,4,66,8.4,艾道拿,B/E,1151,122,龍城精將,增有,鐵金剛
SJJ,Previous,22/06/2025,沙田,775,魅力寶駒,2,14,草地,A,1200,好,9,72,15,賀銘年,P-,1204,132,寶進,魅力寶駒,河好運
SJJ,Previous,22/06/2025,沙田,774,有目共賞,3,14,草地,A,1800,好,13,95,4.3,艾兆禮,E,1060,115,美麗同享,百賀飛駒,有目共賞
SJJ,Previous,22/06/2025,沙田,774,安騁,8,14,草地,A,1800,好,4,110,5,潘頓,,1059,129,美麗同享,百賀飛駒,有目共賞
SJJ,Previous,22/06/2025,沙田,772,永遠美麗,8,9,草地,A,1400,好,4,113,6,潘頓,,1194,132,合夥奔馳,越駿歡欣,包裝天將
SJJ,Previous,22/06/2025,沙田,771,弦力寶,1,14,草地,A,1200,好,1,50,24,田泰安,,1218,125,弦力寶,白鷺金剛,增旺
SJJ,Previous,22/06/2025,沙田,770,宸居武士,8,14,草地,A,1600,好,2,42,103,巴度,B/E/TT,1029,117,英駿飛駒,火焰閃爍,彭玥
SJJ,Previous,22/06/2025,沙田,769,競駿傳奇,12,14,草地,A,1200,好,8,52,119,田泰安,P1,1128,127,魯班精神,八駿福昇,綫路光驊
SJJ,Previous,22/06/2025,沙田,768,波爾多,13,14,草地,A,2000,好,13,39,8.1,布文,H-,1075,132,皇金風速,步風雷,香港精神
SJJ,Previous,22/06/2025,沙田,767,鴻圖新星,6,14,草地,A,1000,好,4,57,35,布文,E,1080,134,駿馬之曲,銀河勇士,嘉應勇士
SJJ,Previous,14/06/2025,沙田,766,安泰,4,13,草地,C+3,1400,好,7,69,20,艾兆禮,XB,1050,124,錶之星河,樂勝天下,勇冠群英
SJJ,Previous,14/06/2025,沙田,765,魅力寶駒,5,12,全天候,,1200,濕快,12,74,13,布文,P2,1205,129,智跑得,晶晶日上,包裝伯樂
SJJ,Previous,14/06/2025,沙田,764,安可,12,13,草地,C+3,1800,好,8,75,6.4,潘頓,B,1059,134,春風萬里,君子傳承,天將龍駒
SJJ,Previous,14/06/2025,沙田,763,氣勢,1,11,草地,C+3,1200,好,1,97,3.5,布文,E1,1231,128,氣勢,精算暴雪,人和家興
SJJ,Previous,14/06/2025,沙田,763,精算暴雪,2,11,草地,C+3,1200,好,2,104,7.5,艾道拿,P,1106,135,氣勢,精算暴雪,人和家興
SJJ,Previous,14/06/2025,沙田,763,德心知遇,9,11,草地,C+3,1200,好,11,82,50,蔡明紹,E/PC/TT,1176,115,氣勢,精算暴雪,人和家興
SJJ,Previous,14/06/2025,沙田,762,魅力知福,12,14,草地,C+3,1400,好,13,49,20,楊明綸,H-,1139,124,哈羅威,環球英雄,龍城強將
SJJ,Previous,14/06/2025,沙田,761,幸運同行,10,14,草地,C+3,1800,好,8,48,12,奧爾民,B,991,123,竣誠駒,青春力量,蜜蜜送
SJJ,Previous,14/06/2025,沙田,761,平海之星,11,14,草地,C+3,1800,好,2,52,3,艾道拿,H,1154,127,竣誠駒,青春力量,蜜蜜送
SJJ,Previous,14/06/2025,沙田,760,巧眼光,12,14,草地,C+3,1400,好,5,42,6,巴度,TT,1300,117,真僥倖,祥龍駒,十二神將
SJJ,Previous,14/06/2025,沙田,759,大利好運,5,12,全天候,,1200,濕快,12,47,6.5,巴度,E/PC/TT,1083,122,火神神樂,怡昌奇兵,川河型駒
SJJ,Previous,14/06/2025,沙田,757,駿彩飛馳,10,14,草地,C+3,1600,好,11,35,13,班德禮,,1039,130,美麗多盈,勝得福,無極勇將
SJJ,Previous,14/06/2025,沙田,756,豐功偉績,7,13,草地,C+3,1000,好,4,,53,艾道拿,,1173,121,渾身解數,馬達,過關勇士
SJJ,Previous,14/06/2025,沙田,756,眼健康,10,13,草地,C+3,1000,好,1,,83,奧爾民,,1052,126,渾身解數,馬達,過關勇士
SJJ,Previous,11/06/2025,跑馬地,755,金匯昇昇,12,12,草地,B,1200,好/快,11,63,79,湯普新,B/TT,1003,118,雪勇神駒,金牌活力,廚神
SJJ,Previous,11/06/2025,跑馬地,754,有財有勢,6,12,草地,B,1650,好/快,3,73,17,艾兆禮,B,1098,133,時時精準,盈妍威楓,建測羣英
SJJ,Previous,11/06/2025,跑馬地,754,首飾悟空,11,12,草地,B,1650,好/快,8,62,75,湯普新,TT,1156,122,時時精準,盈妍威楓,建測羣英
SJJ,Previous,11/06/2025,跑馬地,753,鄉村樂韻,6,12,草地,B,1200,好/快,7,46,21,田泰安,E,1153,121,光輝所願,運來伍寶,新力
SJJ,Previous,11/06/2025,跑馬地,751,嘉力寶,11,12,草地,B,1650,好/快,2,48,110,奧爾民,B,1044,124,川河首駒,至旺財,好好紛
SJJ,Previous,11/06/2025,跑馬地,750,嫡愛好,5,12,草地,B,1200,好/快,2,49,7.8,奧爾民,B-/TT,1093,128,喜勝駿駒,維港激流,駿馬之星
SJJ,Previous,11/06/2025,跑馬地,749,超眼光,7,11,草地,B,1650,好/快,3,49,14,奧爾民,B,1077,127,君智盛,博愛先鋒,多利神駒
