trainer_code,season,date,venue,race_index,horse_name,place,total_starters,track,course,distance_m,going,draw,rating,win_odds,jockey,gear,horse_weight_lbs,actual_wt_lbs,top1,top2,top3
YCH,Previous,05/07/2025,沙田,815,耀昌勝世,8,13,草地,C+3,1800,好/快,4,51,14,周俊樂,SR,1140,124,火焰閃爍,年年友福,架勢奇爸
YCH,Previous,05/07/2025,沙田,813,駿皇勝,14,14,草地,C+3,1400,好/快,14,52,191,董明朗,,1184,127,安都,多彩多姿,博愛先鋒
YCH,Previous,05/07/2025,沙田,812,天比高,6,11,草地,C+3,1200,好/快,8,52,43,梁家俊,,1035,127,嘉應駿馬,勁者,英雄戰歌
YCH,Previous,05/07/2025,沙田,811,紅鬃烈馬,10,14,草地,C+3,1600,好/快,3,29,21,黃智弘,CP,1060,119,佳福駒,駿彩飛馳,無極勇將
YCH,Previous,05/07/2025,沙田,808,神燦金剛,10,12,草地,C+3,1200,好/快,10,,65,周俊樂,TT,1138,124,豐功偉績,光年程祥,華夏俊馬
YCH,Previous,01/07/2025,沙田,806,不羈,10,12,草地,C,1200,好,2,70,7.9,蔡明紹,XB1/TT1,1092,128,巴基之勝,魅力寶駒,超霸勝
YCH,Previous,01/07/2025,沙田,804,榮駿大道,8,13,草地,C,1000,好,11,64,43,田泰安,,1118,119,英雄豪傑,展雄威,會長之寶
YCH,Previous,01/07/2025,沙田,803,時間寶,10,14,草地,C,1400,好,1,41,3.9,董明朗,TT-,1123,117,百勝威龍,美麗邂逅,一定掂
YCH,Previous,01/07/2025,沙田,801,陸小鳳,9,12,草地,C,1200,好,9,52,15,黃智弘,,1023,122,手到齊來,加州本事,喜勝駿駒
YCH,Previous,01/07/2025,沙田,800,好運年,7,14,草地,C,1400,好,3,52,87,湯普新,,1063,127,泰泰精神,中國心,銀騰
YCH,Previous,01/07/2025,沙田,799,森洺之巔,8,14,草地,C,1000,好,12,52,82,鍾易禮,B1/TT1,1165,130,銀河勇士,金滙千帥,官金騏
YCH,Previous,01/07/2025,沙田,798,香港精神,5,14,草地,C,1800,好,3,31,5.4,田泰安,V/TT,1050,126,金德義,同寶寶,凱旋七福
YCH,Previous,28/06/2025,沙田,796,競駿光輝,14,14,全天候,,1650,濕慢,12,66,63,鍾易禮,B,1132,123,艾莉奧,智跑得,新意馬
YCH,Previous,28/06/2025,沙田,795,勝在有型,13,13,草地,B,1400,好,8,48,231,湯普新,E/P/TT,1074,123,同心同樂,一生好彩,糖不甩
YCH,Previous,28/06/2025,沙田,791,三江飛輪,1,12,草地,B,2000,好,7,50,26,黃智弘,CP/TT,1121,122,三江飛輪,管之友,步風雷
YCH,Previous,28/06/2025,沙田,790,發光發亮,11,14,草地,B,1200,好,14,41,14,蔡明紹,B-/V1/TT,1021,116,合夥飛馳,嫡愛好,金創福威
YCH,Previous,28/06/2025,沙田,789,多巴先生,9,10,草地,B,2000,好,6,73,48,賀銘年,V2/TT,1173,126,君子傳承,久久為攻,愛心神駒
YCH,Previous,28/06/2025,沙田,788,欣樂人生,11,14,草地,B,1200,好,8,29,22,蔡明紹,B-/XB-/TT,1105,122,勝多多,伶俐驫駒,巧眼光
YCH,Previous,28/06/2025,沙田,787,着着領先,7,14,草地,B,1400,好,6,17,20,巴度,B/TT,1115,115,冠寶駒,綫路萬里,添喜運
YCH,Previous,25/06/2025,跑馬地,780,戀愛狂,9,12,草地,C,1200,好/快,2,58,8.8,周俊樂,CP1/TT,1129,131,縱橫天下,中環精英,紅錢到
YCH,Previous,25/06/2025,跑馬地,778,謙謙君子,12,12,草地,C,1200,好/快,10,34,16,艾兆禮,B/TT,1035,129,木火龍駒,快樂奇兵,城中勇士
YCH,Previous,22/06/2025,沙田,771,駿皇勝,11,14,草地,A,1200,好,9,52,238,湯普新,,1181,127,弦力寶,白鷺金剛,增旺
YCH,Previous,22/06/2025,沙田,770,光明傳承,10,14,草地,A,1600,好,5,57,18,周俊樂,B/SR,1093,130,英駿飛駒,火焰閃爍,彭玥
YCH,Previous,22/06/2025,沙田,769,亨驥,5,14,草地,A,1200,好,5,50,24,湯普新,H/TT,1099,125,魯班精神,八駿福昇,綫路光驊
YCH,Previous,22/06/2025,沙田,768,香港精神,3,14,草地,A,2000,好,14,31,11,田泰安,V/TT,1056,124,皇金風速,步風雷,香港精神
YCH,Previous,22/06/2025,沙田,768,紅旺繽紛,7,14,草地,A,2000,好,1,32,9.3,黃寶妮,CP-/SR1,1087,115,皇金風速,步風雷,香港精神
YCH,Previous,22/06/2025,沙田,767,快又醒,14,14,草地,A,1000,好,7,52,119,周俊樂,TT1,1063,127,駿馬之曲,銀河勇士,嘉應勇士
YCH,Previous,14/06/2025,沙田,765,北地烈馬,6,12,全天候,,1200,濕快,6,63,108,班德禮,H/TT,1137,118,智跑得,晶晶日上,包裝伯樂
YCH,Previous,14/06/2025,沙田,761,耀昌勝世,5,14,草地,C+3,1800,好,12,52,94,周俊樂,SR,1144,125,竣誠駒,青春力量,蜜蜜送
YCH,Previous,14/06/2025,沙田,759,歐洲傳奇,10,12,全天候,,1200,濕快,9,43,29,楊明綸,B-/PC1/TT,1167,118,火神神樂,怡昌奇兵,川河型駒
YCH,Previous,14/06/2025,沙田,758,鑽得勝,8,12,草地,C+3,1200,好,11,52,8.7,潘頓,,1029,127,友瑩亮,飛輪霸,彩虹七色
YCH,Previous,14/06/2025,沙田,757,紅旺繽紛,8,14,草地,C+3,1600,好,2,34,11,艾兆禮,CP,1102,129,美麗多盈,勝得福,無極勇將
YCH,Previous,14/06/2025,沙田,756,不勞而獲,5,13,草地,C+3,1000,好,9,,4.5,周俊樂,TT,1081,131,渾身解數,馬達,過關勇士
YCH,Previous,14/06/2025,沙田,756,神燦金剛,6,13,草地,C+3,1000,好,13,,93,艾兆禮,TT,1142,126,渾身解數,馬達,過關勇士
YCH,Previous,11/06/2025,跑馬地,753,勝在有型,10,12,草地,B,1200,好/快,12,50,127,周俊樂,SR-/E1/P1/TT,1074,123,光輝所願,運來伍寶,新力
YCH,Previous,11/06/2025,跑馬地,751,好精神,7,12,草地,B,1650,好/快,9,54,34,艾兆禮,CP,1087,130,川河首駒,至旺財,好好紛
YCH,Previous,11/06/2025,跑馬地,749,時間寶,,,草地,B,1650,好/快,5,41,3.8,艾兆禮,TT,1145,119,君智盛,博愛先鋒,多利神駒
YCH,Previous,11/06/2025,跑馬地,747,俏郎中,3,12,草地,B,1650,好/快,2,19,7.6,田泰安,H/CP2/TT,1118,115,風雲,威威父子,俏郎中
