trainer_code,season,date,venue,race_index,horse_name,place,total_starters,track,course,distance_m,going,draw,rating,win_odds,jockey,gear,horse_weight_lbs,actual_wt_lbs,top1,top2,top3
MWK,Current,08/04/2026,跑馬地,590,幸運愉快,4,12,草地,C+3,1200,好,9,52,4.6,潘明輝,H/TT,1084,127,富心星,電玩精英,跨境駿馬
MWK,Current,08/04/2026,跑馬地,589,博愛先鋒,4,12,草地,C+3,1200,好,8,50,17,巴度,CP/TT,1055,125,你知我得,朗日自強,三強
MWK,Current,08/04/2026,跑馬地,588,揀馬之皇,12,12,草地,C+3,1650,好,2,55,112,周俊樂,B/TT,1010,129,喜馬,勁進駒,榮利雙收
MWK,Current,08/04/2026,跑馬地,587,凝聚美麗,4,12,草地,C+3,1000,好,11,56,13,巴度,CP/TT,1065,131,財將,美麗登場,巴閉王
MWK,Current,08/04/2026,跑馬地,586,佰勝金龍,6,12,草地,C+3,1650,好,3,45,139,梁家俊,CP-/BO1/TT,1084,122,上浦福旺,隨緣得勝,耀昌勝世
MWK,Current,08/04/2026,跑馬地,585,傳承效應,11,12,草地,C+3,1200,好,7,39,52,巴度,B-/CP2/TT,1173,131,有情有義,千杯,輕鬆大少
MWK,Current,06/04/2026,沙田,581,嘉應巨昇,9,10,草地,B+2,1400,好,6,62,43,潘明輝,H/XB,1054,120,千帆駒,一世美麗,超勁赤兔
MWK,Current,06/04/2026,沙田,579,幸運糖,3,12,草地,B+2,1000,好,12,61,12,巴度,TT,1191,118,會長之寶,好評如潮,幸運糖
MWK,Current,06/04/2026,沙田,578,小魔怪,5,14,草地,B+2,1200,好,14,49,38,梁家俊,H/TT,1156,125,千杯不醉,同喜,利高八斗
MWK,Current,06/04/2026,沙田,577,逍遙騎士,5,14,草地,B+2,1400,好,13,52,124,何澤堯,B/TT,1088,127,文明福星,機械之星,明亮天下
MWK,Current,06/04/2026,沙田,576,天蓬貓,2,13,草地,B+2,1600,好,9,45,11,何澤堯,CP-/H/P1/TT,1214,124,大回報,天蓬貓,紅衣醒目
MWK,Current,06/04/2026,沙田,575,觀萬物,5,14,草地,B+2,1200,好,6,38,26,周俊樂,XB/TT,1206,131,紅旺繽紛,果然僥倖,機械騎士
MWK,Current,01/04/2026,沙田,571,光年程祥,4,12,全天候,,1200,好,6,57,19,布文,CP/TT,1147,132,八駿福昇,勇者無敵,天天耍樂
MWK,Current,01/04/2026,沙田,568,旭能精英,7,12,全天候,,1200,好,2,46,218,梁家俊,H/CP1/TT,1054,122,偵探傳奇,伶俐驫駒,常嚐發財
MWK,Current,01/04/2026,沙田,566,肥仔精神,6,14,全天候,,1650,好,6,29,15,梁家俊,BO/SR/TT,1151,124,光輝歲月,大利好運,朗日雪峰
MWK,Current,29/03/2026,沙田,564,納百川,6,14,草地,A+3,1600,好/快,2,73,14,周俊樂,TT,1085,128,黃金騎士,安都,中國心
MWK,Current,29/03/2026,沙田,561,加州熱浪,7,11,草地,A+3,1400,好/快,1,63,17,梁家俊,B-/XB/V1/TT,1107,121,極上紗瓏,開心三寶,新力好
MWK,Current,29/03/2026,沙田,560,悠然常勝,12,14,草地,A+3,1200,好/快,4,52,60,周俊樂,H/P1/TT,1032,128,天天更好,銳目,烈焰光芒
MWK,Current,29/03/2026,沙田,559,嵐臣,4,14,草地,A+3,1400,好/快,6,56,6.4,周俊樂,,1157,130,勁勇皇駒,馬上盈,綫路萬里
MWK,Current,29/03/2026,沙田,555,挺秀弘利,5,14,草地,A+3,1400,好/快,2,46,67,周俊樂,H1/CP2/TT,1221,121,盛勢威楓,龍傲綾羅,文武全能
MWK,Current,29/03/2026,沙田,554,快樂之友,12,14,草地,A+3,1400,好/快,13,38,77,田泰安,CP/TT,1042,133,部族高手,金鑽精靈,飛躍凱旋
MWK,Previous,16/07/2025,跑馬地,846,魔術控制,5,12,草地,B,1200,好/快,2,105,12,陳嘉熙,CP1/TT,1061,130,美麗第一,好友心得,晨曦儷人
MWK,Previous,16/07/2025,跑馬地,845,浪漫老撾,8,12,草地,B,1650,好/快,2,72,6.5,班德禮,CP/TT,1172,131,智勇名駒,盈好威楓,大學生
MWK,Previous,16/07/2025,跑馬地,844,爭金奪冠,3,12,草地,B,1650,好/快,1,58,4.9,潘頓,CP-/H/XB/BO1/TT,1039,133,奔妙星,北海盜,爭金奪冠
MWK,Previous,16/07/2025,跑馬地,843,宇宙之光,8,12,草地,B,1200,好/快,9,45,159,梁家俊,TT,1036,121,智勝攻略,可靠大師,鴻圖新星
MWK,Previous,16/07/2025,跑馬地,842,將義,9,12,草地,B,1800,好/快,2,58,4,梁家俊,TT,1077,134,三江飛輪,美麗歡聲,奮鬥心
MWK,Previous,16/07/2025,跑馬地,841,加州本事,6,12,草地,B,1200,好/快,12,48,15,賀銘年,B/TT,1065,123,星火燎原,星辰千帥,一生好彩
MWK,Previous,16/07/2025,跑馬地,839,精英至尊,6,12,草地,B,1200,好/快,9,33,36,田泰安,V/TT,1101,128,伶俐驫駒,快樂奇兵,花好月盈
MWK,Previous,13/07/2025,沙田,838,加州熱浪,13,14,草地,A,1400,好/快,2,67,105,鍾易禮,XB1/TT1,1104,122,美麗星晨,勇冠群英,泰泰精神
MWK,Previous,13/07/2025,沙田,837,幸運星球,13,14,草地,A,1200,好/快,14,65,72,蔡明紹,B/TT,1071,122,星月飛雲,小鳥天堂,魅力寶駒
MWK,Previous,13/07/2025,沙田,833,天蓬貓,6,14,草地,A,1400,好/快,11,52,9.7,梁家俊,TT,1178,128,精算激流,做好自己,銳一
MWK,Previous,13/07/2025,沙田,832,加州星皓,3,14,草地,A,1600,好/快,4,52,9.7,鍾易禮,B/TT,1155,125,開心宇宙,準輝煌,加州星皓
MWK,Previous,13/07/2025,沙田,831,挺秀騰飛,13,14,草地,A,1400,好/快,3,46,50,巴度,TT,1121,121,十二神將,葳莉非凡,豐辰
MWK,Previous,13/07/2025,沙田,830,藍爵爺,2,14,草地,A,1200,好/快,11,41,28,巴度,CP/XB/TT,1246,118,亨驥,藍爵爺,佳運發
MWK,Previous,13/07/2025,沙田,829,好運寶馬,8,13,草地,A,1400,好/快,12,37,46,班德禮,B,1134,132,綫路神驊,朗日雪峰,快樂老撾
MWK,Previous,13/07/2025,沙田,828,優悠俠,11,14,草地,A,1400,好/快,12,16,64,蔡明紹,CP-/BO2/TT,1102,115,巧眼光,凱旋幸運,熊噹噹
MWK,Previous,09/07/2025,跑馬地,827,凱皇寶,6,12,草地,A,1200,好/快,4,64,12,梁家俊,B1/TT,1121,121,金牌活力,駿奕快車,中環精英
MWK,Previous,09/07/2025,跑馬地,826,納百川,4,12,草地,A,1800,好/快,12,80,17,周俊樂,TT,1083,126,銀進,木火兄弟,包裝創新
MWK,Previous,09/07/2025,跑馬地,822,妙玲瓏,7,12,草地,A,1000,好/快,6,52,9.7,艾兆禮,B/TT,1162,128,幸運二十,天火同人,瑤瑤日上
MWK,Previous,09/07/2025,跑馬地,821,喵喵怪,7,12,草地,A,1200,好/快,6,56,7.8,霍宏聲,TT,1094,131,維港激流,智勝攻略,獵寶勤
MWK,Previous,05/07/2025,沙田,818,士登,11,14,草地,C+3,1400,好/快,10,62,136,蔡明紹,TT,1151,120,同樣美麗,錶之星河,定數
MWK,Previous,05/07/2025,沙田,816,悟空,12,12,草地,C+3,1200,好/快,11,65,112,周俊樂,,1170,120,時時歡欣,正氣青驅,天星
MWK,Previous,05/07/2025,沙田,814,幸運愉快,6,12,草地,C+3,1200,好/快,9,50,28,蔡明紹,H/TT,1093,125,八駿福昇,飛輪霸,高感
MWK,Previous,05/07/2025,沙田,813,博愛先鋒,3,14,草地,C+3,1400,好/快,1,56,14,周俊樂,TT,1024,129,安都,多彩多姿,博愛先鋒
MWK,Previous,05/07/2025,沙田,809,快馬加鞭,9,12,全天候,,1200,好,12,29,14,楊明綸,CP/TT,1134,123,五福星,東方寶寶,旋風飛颺
MWK,Previous,05/07/2025,沙田,808,光年程祥,2,12,草地,C+3,1200,好/快,9,,8.7,蔡明紹,CP/TT,1142,133,豐功偉績,光年程祥,華夏俊馬
